Article ID	Pub. Year	Authors	Affiliations	Authors with Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000083	2010	Susan Schreibman | Ann M. Hanlon	Digital Humanities Observatory | Marquette University	Susan Schreibman, Digital Humanities Observatory; Ann M. Hanlon, Marquette University	Determining Value for Digital Humanities Tools: Report on a Survey of Tool Developers	000081	000091	000121	000169	000334	000099	000216	000356	000507	000047	https://digitalhumanities.org/dhq/vol/4/2/000083/000083.html
000084	2010	Sarah Buchanan	The Meadows School	Sarah Buchanan, The Meadows School	Accessioning the Digital Humanities: Report from the 1st Archival Education and Research Institute	000227	000179	000640	000199	000552	000631	000184	000670	000323	000330	https://digitalhumanities.org/dhq/vol/4/1/000084/000084.html
000085	2010	Doug Reside	University of Maryland, College Park	Doug Reside, University of Maryland, College Park	A review of Noah Wardrip-Fruin’s Expressive Processing: Digital Fictions, Computer Games, and Software Studies	000047	000402	000314	000486	000169	000238	000173	000056	000429	000310	https://digitalhumanities.org/dhq/vol/4/2/000085/000085.html
000086	2010	Sharon Irish | Wendy Plotkin	Interim Director, Community Informatics Initiative, Graduate School of Library and Information Science, University of Illinois, Urbana-Champaign | Editor-in-Chief, H-Urban	Sharon Irish, Interim Director, Community Informatics Initiative, Graduate School of Library and Information Science, University of Illinois, Urbana-Champaign; Wendy Plotkin, Editor-in-Chief, H-Urban	History, People, and Informatics: A Conversation between Sharon Irish and Wendy Plotkin	000329	000634	000135	000197	000776	000284	000131	000232	000738	000622	https://digitalhumanities.org/dhq/vol/4/2/000086/000086.html
000087	2010	Manuel Portela	University of Coimbra	Manuel Portela, University of Coimbra	The Machine in the Text, and the Text in the Machine	000046	000207	000165	000693	000616	000018	000325	000162	000017	000152	https://digitalhumanities.org/dhq/vol/4/1/000087/000087.html
000088	2010	Arianna Ciula	Independent Scholar	Arianna Ciula, Independent Scholar	The New Edition of the Letters of Vincent van Gogh on the Web	000013	000150	000029	000051	000054	000025	000052	000014	000020	000017	https://digitalhumanities.org/dhq/vol/4/2/000088/000088.html
000089	2010	Jerome McDonough | Matthew Kirschenbaum | Doug Reside | Neil Fraistat | Dennis Jerz	Graduate School of Library and Information Science, University of Illinois at Urbana-Champaign | Maryland Institute for Technology in the Humanities, University of Maryland | Maryland Institute for Technology in the Humanities, University of Maryland | Maryland Institute for Technology in the Humanities, University of Maryland | English — New Media Journalism, Seton Hill University	Jerome McDonough, Graduate School of Library and Information Science, University of Illinois at Urbana-Champaign; Matthew Kirschenbaum, Maryland Institute for Technology in the Humanities, University of Maryland; Doug Reside, Maryland Institute for Technology in the Humanities, University of Maryland; Neil Fraistat, Maryland Institute for Technology in the Humanities, University of Maryland; Dennis Jerz, English — New Media Journalism, Seton Hill University	Twisty Little Passages Almost All Alike: Applying the FRBR Model to a Classic Computer Game	000309	000202	000661	000631	000254	000470	000701	000415	000365	000307	https://digitalhumanities.org/dhq/vol/4/2/000089/000089.html
000090	2011	Patrik Svensson	HUMlab, Umeå University	Patrik Svensson, HUMlab, Umeå University	From Optical Fiber To Conceptual Cyberinfrastructure	000319	000184	000669	000078	000151	000470	000031	000336	000174	000350	https://digitalhumanities.org/dhq/vol/5/1/000090/000090.html
000091	2011	Johanna Drucker	Breslauer Professor of Bibliographical Studies Department of Information Studies, UCLA	Johanna Drucker, Breslauer Professor of Bibliographical Studies Department of Information Studies, UCLA	Humanities Approaches to Graphical Display	000819	000178	000386	000337	000205	000081	000452	000402	000121	000397	https://digitalhumanities.org/dhq/vol/5/1/000091/000091.html
000092	2011	J.J. Butts	Assistant Professor of English, Wartburg College	J.J. Butts, Assistant Professor of English, Wartburg College	Missed Connections: The Collective Novel and the Metropolis	000094	000063	000150	000145	000300	000097	000096	000545	000183	000074	https://digitalhumanities.org/dhq/vol/5/2/000092/000092.html
000093	2011	Molly Gage	University of Minnesota	Molly Gage, University of Minnesota	Winesburg, Ohio: A Modernist Kluge	000183	000271	000097	000289	000259	000300	000005	000332	000096	000140	https://digitalhumanities.org/dhq/vol/5/2/000093/000093.html
000094	2011	Wesley Beal	Lyon College	Wesley Beal, Lyon College	Network Narration in John Dos Passos’s U.S.A. Trilogy	000092	000097	000300	000096	000244	000044	000197	000011	000545	000158	https://digitalhumanities.org/dhq/vol/5/2/000094/000094.html
000095	2011	Wendell Piez	Senior Consultant, Mulberry Technologies, Inc.	Wendell Piez, Senior Consultant, Mulberry Technologies, Inc.	Impractical Applications	000167	000134	000112	000077	000311	000133	000820	000213	000596	000074	https://digitalhumanities.org/dhq/vol/5/1/000095/000095.html
000096	2011	Stacy Lavin	Independent Scholar	Stacy Lavin, Independent Scholar	"The Globe is All One": Wars I Have Seen as Proto-Network Narrative	000093	000161	000158	000300	000099	000140	000094	000616	000097	000150	https://digitalhumanities.org/dhq/vol/5/2/000096/000096.html
000097	2011	Wesley Beal | Stacy Lavin	Lyon College | Independent Scholar	Wesley Beal, Lyon College; Stacy Lavin, Independent Scholar	Theorizing Connectivity: Modernism and the Network Narrative	000140	000244	000188	000300	000044	000144	000283	000189	000171	000093	https://digitalhumanities.org/dhq/vol/5/2/000097/000097.html
000098	2011	Aaron Kashtan	Department of English University of Florida	Aaron Kashtan, Department of English University of Florida	Forward to the Past: Nostalgia for Handwriting in Scribblenauts and The World Ends with You	000394	000457	000122	000115	000331	000118	000100	000128	000361	000011	https://digitalhumanities.org/dhq/vol/5/3/000098/000098.html
000099	2011	Maria Engberg | Jay David Bolter	Blekinge Institute of Technology | Georgia Institute of Technology	Maria Engberg, Blekinge Institute of Technology; Jay David Bolter, Georgia Institute of Technology	Digital Literature and the Modernist Problem	000150	000140	000046	000096	000741	000262	000161	000188	000197	000029	https://digitalhumanities.org/dhq/vol/5/3/000099/000099.html
000100	2011	Gregory L. Ulmer	Professor of English and Media Studies University of Florida, Gainesville	Gregory L. Ulmer, Professor of English and Media Studies University of Florida, Gainesville	Avatar Emergency	000085	000172	000153	000122	000193	000046	000004	000182	000002	000015	https://digitalhumanities.org/dhq/vol/5/3/000100/000100.html
000101	2011	Aaron Kashtan	Department of English, University of Florida	Aaron Kashtan, Department of English, University of Florida	Because It's Not There: Ekphrasis and the Threat of Graphics in Interactive Fiction	000402	000129	000486	000415	000066	000165	000122	000200	000385	000400	https://digitalhumanities.org/dhq/vol/5/1/000101/000101.html
000102	2011	Helen J. Burgess | Jeanne Hamming	University of Maryland Baltimore County | Centenary College of Louisiana	Helen J. Burgess, University of Maryland Baltimore County; Jeanne Hamming, Centenary College of Louisiana	New Media in the Academy: Labor and the Production of Knowledge in Scholarly Multimedia	000014	000150	000146	000047	000115	000456	000185	000307	000173	000184	https://digitalhumanities.org/dhq/vol/5/3/000102/000102.html
000103	2011	Brian Greenspan	Carleton University	Brian Greenspan, Carleton University	The New Place of Reading: Locative Media and the Future of Narrative	000115	000389	000162	000386	000564	000140	000619	000616	000108	000341	https://digitalhumanities.org/dhq/vol/5/3/000103/000103.html
000104	2011	John Cayley	Brown University	John Cayley, Brown University	Writing to be Found and Writing Readers	000434	000250	000165	000291	000146	000503	000481	000317	000342	000140	https://digitalhumanities.org/dhq/vol/5/3/000104/000104.html
000105	2011	Phillip H. Gochenour	Towson University	Phillip H. Gochenour, Towson University	Nodalism	000026	000195	000791	000145	000604	000127	000146	000415	000244	000196	https://digitalhumanities.org/dhq/vol/5/3/000105/000105.html
000106	2011	Paul Fyfe	Florida State University	Paul Fyfe, Florida State University	Digital Pedagogy Unplugged	000118	000193	000437	000394	000351	000532	000100	000308	000047	000153	https://digitalhumanities.org/dhq/vol/5/3/000106/000106.html
000107	2011	James Smithies	University of Canterbury, New Zealand	James Smithies, University of Canterbury, New Zealand	A View from IT	000181	000014	000054	000350	000184	000169	000388	000477	000460	000055	https://digitalhumanities.org/dhq/vol/5/3/000107/000107.html
000108	2011	Craig Saper	University of Maryland, Baltimore County	Craig Saper, University of Maryland, Baltimore County	Readies Online	000003	000321	000140	000029	000389	000317	000197	000369	000193	000327	https://digitalhumanities.org/dhq/vol/5/3/000108/000108.html
000109	2011	Mauro Carassai | Elisabet Takehana	University of Florida | Fitchburg State University	Mauro Carassai, University of Florida; Elisabet Takehana, Fitchburg State University	Introduction	000689	000457	000172	000488	000318	000193	000120	000049	000256	000336	https://digitalhumanities.org/dhq/vol/5/3/000109/000109.html
000110	2012	Mark Deuze | Peter Blank | Laura Speers	Department of Telecommunications, Indiana University | Department of Telecommunications, Indiana University | King's College, London	Mark Deuze, Department of Telecommunications, Indiana University; Peter Blank, Department of Telecommunications, Indiana University; Laura Speers, King's College, London	A Life Lived in Media	000118	000122	000386	000456	000457	000243	000307	000437	000011	000280	https://digitalhumanities.org/dhq/vol/6/1/000110/000110.html
000111	2012	Ray Siemens | Meagan Timney | Cara Leitch | Corina Koolen | Alex Garnett	University of Victoria | University of Victoria | University of Victoria | University of Victoria | University of Victoria	Ray Siemens, University of Victoria; Meagan Timney, University of Victoria; Cara Leitch, University of Victoria; Corina Koolen, University of Victoria; Alex Garnett, University of Victoria	Pertinent Discussions Toward Modeling the Social Edition: Annotated Bibliographies	000123	000164	000078	000202	000454	000726	000431	000031	000146	000025	https://digitalhumanities.org/dhq/vol/6/1/000111/000111.html
000112	2012	Patrik Svensson	University of Umeå	Patrik Svensson, University of Umeå	Envisioning the Digital Humanities	000202	000095	000167	000209	000134	000020	000193	000706	000336	000133	https://digitalhumanities.org/dhq/vol/6/1/000112/000112.html
000113	2012	David Ciccoricco	University of Otago	David Ciccoricco, University of Otago	The Materialities of Close Reading: 1942, 1959, 2009	000180	000203	000140	000369	000162	000128	000137	000098	000120	000503	https://digitalhumanities.org/dhq/vol/6/1/000113/000113.html
000114	2013	Lynne Siemens	University of Victoria	Lynne Siemens, University of Victoria	Developing Academic Capacity in Digital Humanities: Thoughts from the Canadian Community	000077	000177	000006	000311	000334	000471	000147	000008	000322	000186	https://digitalhumanities.org/dhq/vol/7/1/000114/000114.html
000115	2013	Yung-Hsing Wu	University of Louisiana, Lafayette	Yung-Hsing Wu, University of Louisiana, Lafayette	Kindling, Disappearing, Reading	000103	000394	000457	000150	000397	000140	000619	000162	000616	000108	https://digitalhumanities.org/dhq/vol/7/1/000115/000115.html
000116	2013	Ruth Mostern | Elana Gainor	University of California Merced | University of California Merced	Ruth Mostern, University of California Merced; Elana Gainor, University of California Merced	Traveling the Silk Road on a Virtual Globe: Pedagogy, Technology and Evaluation for Spatial History	000031	000679	000467	000029	000483	000415	000330	000302	000003	000312	https://digitalhumanities.org/dhq/vol/7/2/000116/000116.html
000117	2012	John A. Walsh	Indiana University	John A. Walsh, Indiana University	Comic Book Markup Language: An Introduction and Rationale	000052	000275	000004	000159	000007	000122	000212	000139	000121	000456	https://digitalhumanities.org/dhq/vol/6/1/000117/000117.html
000118	2012	Lissa Holloway-Attaway	Blekinge Tekniska Högskola	Lissa Holloway-Attaway, Blekinge Tekniska Högskola	Beyond Representation: Embodied Expression and Social Me-dia	000049	000110	000122	000143	000437	000409	000106	000150	000639	000339	https://digitalhumanities.org/dhq/vol/6/2/000118/000118.html
000119	2012	Craig Bellamy	VeRSI, University of Melbourne, Australia	Craig Bellamy, VeRSI, University of Melbourne, Australia	The Sound of Many Hands Clapping: Teaching the Digital Humanities through Virtual Research Environment (VREs)	000047	000184	000077	000311	000177	000386	000127	000167	000072	000359	https://digitalhumanities.org/dhq/vol/6/2/000119/000119.html
